Charter number,Year and quarter,Year,Quarter ,Credit Union name,"Street 
(Mailing address)","City 
(Mailing address)",State (Mailing address),Zip code (Mailing address),Credit Union type,NCUA region,Low-income designation,Members,Total assets,Total loans,Total deposits,Return on average assets,Net worth ratio (excludes CECL transition provision),Loan-to-share ratio,"Total deposits,
4 quarter growth 
(%)","Total loans, 
4 quarter growth 
(%)","Total assets, 
4 quarter growth 
(%)","Members,
4 quarter growth 
(%)","Net worth, 
4 quarter growth (excludes CECL transition provision)
(%)",Unnamed: 24,NCUA internal ID (join_number)
62589,2025.3,2025,3,EDUCATIONAL COMMUNITY,1221 E Grand St,Springfield,MO,65804,2,3,1,7933,74580582,45128139,66493482,0.753238764529872,9.59,67.86851529297263,-2.6544844696869463,-12.67829368400607,-1.7863136542981106,-10.754865564180449,7.159310720620475,,16848
62593,2025.3,2025,3,MED PARK,2150 32nd Ave S Ste E,Grand Forks,ND,58201,2,3,0,1530,17940277,13505216,14865674,1.1654598378407617,16.05,90.84832615056673,1.0965399960311206,-0.8001892148282397,2.3567360161832918,-2.9187817258883197,8.580205622376083,,16852
62598,2025.3,2025,3,CIVIC CENTRAL,PO Box 1828,Jefferson City,MO,65102,2,3,0,5129,99708690,39694539,87449416,1.2349508263495095,13.46,45.39142834298631,7.553824253343944,2.18293813171484,8.524280055313183,-6.045063198387979,9.700828996360345,,16857
62599,2025.3,2025,3,FEDERAL EMPLOYEES,1509 4TH AVE S,BIRMINGHAM,AL,35233,2,2,0,1741,19792758,9311801,16377661,0.23914902179259012,16.5,56.856720871191555,6.5270330137217725,-2.097412212767724,5.5142181787553035,-1.5828151498021525,1.1523496422834636,,16858
62604,2025.3,2025,3,BOEING EMPLOYEES,12770 GATEWAY DR S,TUKWILA,WA,98168,2,8,0,1541705,28897413913,20212736959,25456358741,0.5550569771516527,12.41,79.4015246432137,2.7681868681605604,3.2829095149814247,-2.6509090652873546,2.84039212233278,4.399174299530778,,16863
62611,2025.3,2025,3,NORTHWEST MISSOURI REGIONAL,26155 STOLLS COUNTRY LN,MARYVILLE,MO,64468,2,3,0,2320,11167046,7641103,9698892,0.8492647135127103,11.53,78.78325689161196,4.592299013722134,4.153588009345199,5.943935994073923,-1.6532428995337023,5.757340878524287,,16870
62620,2025.3,2025,3,INDEPENDENCE TEACHERS,201 N Forest Ave Ste 3,Independence,MO,64050,2,3,0,1876,16362995,4970957,13899248,1.1297851170747553,14.88,35.76421544532481,-1.9868965609642797,-11.075673449732005,-0.46795222800881664,-1.2111637704054767,9.226269382518332,,16878
62624,2025.3,2025,3,ST. JAMES PARISH,6195 Cheviot Rd,Cincinnati,OH,45247,2,2,0,803,5754716,3319013,4469502,1.9240292437839246,22.42,74.25912327592648,-1.8224184821109102,-3.5484387491394487,0.05255843801121873,0.24968789013732895,8.04624358762897,,16882
62628,2025.3,2025,3,COMMUNITY ONE CREDIT UNION OF OHIO,6583 Frank Ave NW,North Canton,OH,44720,2,2,0,8278,125873831,77308322,111383152,1.298810455840703,12.43,69.40755456444616,4.797292930506747,1.1303481403097448,6.364640335328353,-2.232195582851071,14.668359008200692,,16886
62637,2025.3,2025,3,JEMEZ VALLEY,PO BOX 120,JEMEZ SPRINGS,NM,87025,2,3,1,1855,27347057,10507951,23745807,-0.04928681306286918,12.86,44.25181675232179,-4.435137488594076,-10.664352385374087,-4.669726975740806,-2.059134107708549,-6.161796779887631,,16895
62638,2025.3,2025,3,NORTH STAR COMMUNITY,PO BOX 556,Cherokee,IA,51012,2,3,0,12298,158615107,115588514,142439896,0.06500946870253943,9.28,81.14897388018312,0.4647421678140473,-3.5113472665328938,0.5943487976600492,0.35906642728904536,2.5741086349276054,,16896
62641,2025.3,2025,3,SACRAMENTO,P.O. Box 2351,Sacramento,CA,95812,2,3,0,30109,817183102,439859054,689660757,1.4259498706391762,14.59,63.77904636960516,10.126752661728,5.477421472968724,-2.1635218618317187,6.025072188182268,9.588119488157878,,16899
62642,2025.3,2025,3,MICHIGAN LEGACY,269 Oak St.,Wyandotte,MI,48192,2,1,1,19949,214369872,135841055,186499907,0.5709416941841319,12.88,72.83706313054623,1.6026405368152252,-9.87613544970265,1.7012792963028156,-2.9198501143608,4.385833792734363,,16900
62656,2025.3,2025,3,BERYLCO EMPLOYEES',PO BOX 363,HAMBURG,PA,19526,2,1,0,130,1715798,267921,691862,0.30025289430324564,59.4,38.7246300562829,-16.27453875253223,37.958538444110324,-6.962325608381315,-5.109489051094895,0.6067527524484304,,16914
62661,2025.3,2025,3,NAHEOLA,P.O. Box 102,Pennington,AL,36916,2,2,1,12635,214662434,155306442,176873911,1.7215428913944408,17.21,87.80630287527255,8.591397197489115,4.244149674025688,8.592582833306906,3.0923629242819883,8.77279459759696,,16919
62664,2025.3,2025,3,HEALTH,1400 6TH Ave S,Birmingham,AL,35233,2,2,0,2101,28299021,17889139,21658502,-0.03191295758571587,21.77,82.5963817811592,0.46074595917866557,-1.1304336388028635,1.379852604357601,0.767386091127098,0.5492402386172903,,16922
62665,2025.3,2025,3,CENTRAL WILLAMETTE,PO Box 1899,Albany,OR,97321,2,3,1,37946,609100934,454440682,521345353,0.6115176378531356,13.92,87.16691908444037,1.6991073097190723,16.204760469026613,2.260890124666548,1.5766790695184385,4.033660933154481,,16923
62673,2025.3,2025,3,FIRST CAROLINA PEOPLE'S,PO BOX 1637,GOLDSBORO,NC,27533,2,2,1,2253,33715131,28205569,30529109,-0.6028064865382814,8.79,92.38909985876103,-10.656134103642556,0.7968490407785689,-10.286034100381436,-2.000869943453676,-5.1012955996761,,16931
62677,2025.3,2025,3,MEMBERS 1ST,PO BOX 492395,Redding,CA,96049,2,3,1,23918,358942168,233126086,319676402,1.529398493906981,10.39,72.92564748022909,6.3676678951081644,-0.39053607126132706,6.777231054064137,-0.11692975862357402,14.81848814413434,,16935
62683,2025.3,2025,3,MEMBERS COMMUNITY,159 Colorado St. P O Box 467,Muscatine,IA,52761,2,3,0,8057,92840010,60779074,77267566,1.3117494629743731,12.45,78.66052620319371,7.236345581098846,4.185751179825625,6.657822018328585,0.23637720826075181,11.261443522803233,,16941
62701,2025.3,2025,3,CSD,8510 E. BANNISTER RD,KANSAS CITY,MO,64134,2,3,1,5824,83147243,38057664,72853878,0.7960271017219519,11.81,52.23835030442717,7.890921908694226,-0.38681133609037577,7.86806966834821,0.43110881186412264,7.393176819465783,,16958
62702,2025.3,2025,3,K.U.M.C.,12510 W 62nd Ter Ste 104,Shawnee,KS,66216,2,3,0,2085,29137103,10538738,25079900,2.136946615821014,13.4,42.02065398984844,-0.8826380941947543,-9.68699024134201,1.5212453804808623,-3.6951501154734445,17.354139687784443,,16959
62710,2025.3,2025,3,PELICAN,P.O. Box 40088,Baton Rouge,LA,70835,2,2,1,85358,819660982,688234810,731466680,0.37300973393288983,9.24,94.08970070926539,12.477204760351768,13.00189190440635,11.562941253150981,9.413694977824495,4.7373291586524,,16967
62715,2025.3,2025,3,TOGETHER,423 Lynch St,Saint Louis,MO,63118,2,3,0,145136,2641033103,2124397049,2251099673,0.4977237290814255,9.47,94.37152314845545,6.950018826788318,10.65993148188391,-0.46252138531306386,2.2300486018172805,3.5676649140853396,,16972
62716,2025.3,2025,3,FIRST MISSOURI,1690 Lemay Ferry Rd,Saint Louis,MO,63125,2,3,1,7923,113763274,87764620,101036212,0.33791862104021486,10.57,86.86451942596581,2.512914635845953,7.706472262300146,3.389254137795872,1.4598540145985384,3.540781418936778,,16973
62717,2025.3,2025,3,OAK LAWN MUNICIPAL EMPLOYEES,"9446 RAYMOND AVE, LOWER LEVEL",OAK LAWN,IL,60453,2,3,0,822,4507449,2610351,3863290,1.0071411889954203,14.23,67.56808316227878,0.6498632483887601,-10.41933556557092,1.7882874511179203,0,9.759565291034983,,16974
62726,2025.3,2025,3,WEST METRO SCHOOLS,1001 Highway 7,Hopkins,MN,55305,2,3,0,2615,40737716,20849897,33003666,0.911009762134033,18.54,63.17448794930842,1.374943063558809,-5.996153983839559,1.550932205817146,-1.7655897821187039,4.278667258436518,,16983
62728,2025.3,2025,3,SOUTHERN ENERGY,750 17TH ST N,BIRMINGHAM,AL,35203,2,2,0,90616,3564928358,940946673,3199409249,0.4015690181543417,14.35,29.410012904541677,0.2895088699400805,4.470255458328953,1.5685474485625628,6.084126482398533,4.40514703105562,,16985
62733,2025.3,2025,3,NSP,"2303 White Bear Ave N, Suite A",Maplewood,MN,55109,2,3,0,2731,36281277,20189827,28180461,-0.6947098726220804,20.61,71.64477188644997,-7.044024588795283,-6.079198103927908,-5.7034733324098035,-2.568676418123439,-2.923091243344883,,16990
62736,2025.3,2025,3,MONTERRA,350 Convention Way,Redwood City,CA,94063,2,3,0,98214,1856033569,1471746647,1594277550,1.0728669743123116,12.78,92.31433052544709,5.548904189788684,3.6369521897106294,5.858386914393843,1.7519140515732001,9.174799170586754,,16993
62745,2025.3,2025,3,ONPOINT COMMUNITY,PO Box 3750,Portland,OR,97208,2,3,0,631292,9624934130,6048672107,8095746966,1.3112757031947182,13.93,74.71419416148782,-2.0491222177995705,6.3894726861331685,-0.5654784482794328,7.882180843791864,9.288998316132412,,17002
62756,2025.3,2025,3,SOUTHWEST LOUISIANA,2255 E McNeese St,Lake Charles,LA,70607,2,2,1,19167,177120456,145057912,149383866,0.5866369394155014,15.75,97.10413573042754,1.649277058470977,6.208872162032053,1.011176762123811,1.1237733459955601,2.752640953849285,,17013
62776,2025.3,2025,3,SOOPER CU DBA CLIMB CU,5005 W 60TH AVE,ARVADA,CO,80003,2,3,0,40677,678127702,582762306,592343042,0.1154771515393039,11.4,98.38256967319961,7.431366950226237,0.6520110818676095,1.0034195655947542,2.2471910112359605,0.9098796162749926,,17033
62783,2025.3,2025,3,ARTESIA,PO Box 406,Artesia,NM,88210,2,3,1,9762,155684226,114914093,129316705,2.003983301310768,16.65,88.86252785361334,2.149521783581143,0.7435222561130272,3.6202886478841956,2.714646464646475,13.040288337520407,,17040
62801,2025.3,2025,3,WEST COMMUNITY,4161 Highway K,O Fallon,MO,63368,2,3,0,32415,491109871,405351715,416651172,0.5015717473547948,8.34,97.28802946940948,7.049647408255044,0.1402070608100603,2.205766936576592,0.030859435272323488,6.131084773917493,,17057
62808,2025.3,2025,3,DEPARTMENT OF CORRECTIONS,P O Box 4789,Baton Rouge,LA,70821,2,2,0,14386,122964960,71224029,94189745,1.7952773618723836,22.68,75.6176046553688,11.86966885811378,-0.21163687580897372,11.091039762329702,2.904148783977112,8.893086177923253,,17062
62812,2025.3,2025,3,PUBLIC SAFETY,PO Box 270020,Kansas City,MO,64127,2,3,0,13356,185756447,125754575,162674655,1.1274324221788117,12.28,77.30434406023483,5.139260614943342,5.350983489584027,5.783119909794698,1.9075232717839175,9.653204735089194,,17066
62815,2025.3,2025,3,RAYTOWN-LEE'S SUMMIT COMMUNITY,10021 E 66TH TER,RAYTOWN,MO,64133,2,3,0,7131,60256654,30485463,55004125,0.5627225872153484,8.27,55.4239577486234,1.5821395202879174,-16.45257913836279,2.0375797536717366,-4.3460764587525125,7.042932118462376,,17069
62822,2025.3,2025,3,LATVIAN CLEVELAND,1385 ANDREWS AVENUE,LAKEWOOD,OH,44107,2,2,0,937,29973128,18149235,24231308,0.5493952943956932,18.8,74.89993936769737,-1.062102044502744,-3.249488240185938,-0.34649667382543603,-2.901554404145079,2.7193719446334583,,17076
62826,2025.3,2025,3,ROCKFORD MUNICIPAL EMPLOYEES,634 N Church St,Rockford,IL,61103,2,3,0,2136,22817572,10040649,19192663,2.4994935559297047,15.67,52.315038303960215,0.3023914385103854,-4.41613648341137,1.937783458070741,-5.528527200353828,11.669779111667905,,17079
62827,2025.3,2025,3,2 RIVERS AREA,296 W JEFFERY ST,KANKAKEE,IL,60901,2,3,0,3989,23934169,13884890,21030181,0.28812332522513384,12.15,66.02363526971071,-0.8142686997098414,-10.158172691401003,0.2629044534864011,-1.9178755839685313,2.6003437432724783,,17080
62829,2025.3,2025,3,AFFINITY,475 NW Hoffman Ln,Des Moines,IA,50313,2,3,1,12629,148838879,103929453,128268964,0.3789347199064852,12.07,81.0246296212387,1.5072761251684108,0.866719781868186,2.2197574862629077,-7.561118430683644,2.9489665828612415,,17082
62841,2025.3,2025,3,RAILROAD EMPLOYEES,300 N 6th St,Belen,NM,87002,2,3,1,3633,74615692,47875645,66343151,1.2448846633250987,10.6,72.1636586118739,13.723628436303748,6.70260755817822,12.947119576959398,7.868171021377668,11.111650976250926,,17094
62847,2025.3,2025,3,NORTHWOODS,1702 Avenue B,Cloquet,MN,55720,2,3,0,11903,174878041,133092874,157180031,1.1126284992044662,9.18,84.67543437499386,-2.246661464185018,-5.49841907644163,-0.8861848030884301,-0.9074259074259072,13.826139600306,,17100
62848,2025.3,2025,3,TELHIO,PO BOX 1298,Columbus,OH,43216,2,2,1,68029,1355280275,1071040411,1155957247,0.173746122148774,9.57,92.65398125922214,-2.540756210429229,-4.313173788631685,-4.979118557672324,0.4251487282443511,1.471631697908087,,17101
62854,2025.3,2025,3,PARTNERSHIP FINANCIAL,5940 LINCOLN AVE,MORTON GROVE,IL,60053,2,3,0,14424,385550058,163274012,337630122,1.2693617566597344,11.92,48.35884044729872,4.027061630642925,7.817183713860132,5.447392611426061,-0.9816708999794033,10.40155551320612,,17107
62855,2025.3,2025,3,DIVISION 819 TRANSIT EMPLOYEES,186 BROOKSIDE AVE,IRVINGTON,NJ,7111,2,1,0,1599,15389818,6208302,12599942,1.2878077180587675,17.68,49.27246490499718,1.4417433890473896,-2.4340636907360547,2.357175964707836,1.4593908629441543,6.672626609576687,,17108
62872,2025.3,2025,3,FIRST ALLIANCE,501 16th St SE,Rochester,MN,55904,2,3,0,21253,290642282,231693809,250227515,0.4003638630876547,10.96,92.5932581794612,6.1465116379693985,6.570223878469861,3.7228176637486676,3.325392581068609,8.829501091891725,,17125
62877,2025.3,2025,3,MIDDLETOWN AREA SCHOOLS,1730 Central Avenue,Middletown,OH,45044,2,2,0,1027,10750846,6677894,9180318,1.2364502275648368,14.41,72.74142355417318,6.4840015069631995,32.89145592681819,6.912146809952802,2.3928215353938187,9.61159341557149,,17129
62878,2025.3,2025,3,CAPITOL VIEW,623 E 12th St,Des Moines,IA,50309,2,3,0,1777,45496603,25616828,36892480,1.2604551202571215,18.73,69.43644883726982,3.4365514368232875,0.19100444023918417,4.129202816788524,-2.736726874657913,7.823188934197011,,17130
62881,2025.3,2025,3,ARIZONA CENTRAL,PO Box 11650,Phoenix,AZ,85061,2,3,0,63554,722743433,585736596,638183750,0.24181735549013308,8.53,91.78180986275505,1.7786448083227047,0.9609800608558539,4.521337837788142,12.1910747069623,1.1504369429161487,,17133
62882,2025.3,2025,3,NAVIGANT,1005 Douglas Pike,Smithfield,RI,2917,2,1,0,166465,4094148599,3557886789,3558544013,0.5713274978612051,9.79,99.98153109817952,5.752382743706819,8.479032762264938,5.470619097946083,7.166538983989246,6.536831070534796,,17134
62894,2025.3,2025,3,ARK VALLEY,1515 N Summit St,Arkansas City,KS,67005,2,3,1,9293,56735494,32615538,48139635,1.2449870398350038,14.34,67.75194286371303,3.8891816444249994,-2.628084797522745,4.872837408202635,-6.995596477181742,8.68489981216785,,17145
62895,2025.3,2025,3,BURLINGTON NORTHTOWN COMMUNITY,1002 Swift St,North Kansas Ci,MO,64116,2,3,0,1263,15364845,8239934,12035151,1.6693231093669696,20.9,68.46556391357284,4.70790775344716,-3.032654485870079,4.9610137457619885,-3.069838833461247,6.205180125965174,,17146
62897,2025.3,2025,3,ASSEMBLIES OF GOD,1535 N Campbell Ave,Springfield,MO,65803,2,3,1,18402,432274117,335539389,356426609,0.42988221340157695,8.9,94.13982585121752,3.7631309404160707,-2.601893810553302,-0.6371722298585736,0.9601141164206961,5.484747143198144,,17148
62903,2025.3,2025,3,PARTNER COLORADO,P.O. Box 1346,Arvada,CO,80001,2,3,1,34196,619134976,425462236,537741622,0.43691197929108877,9.6,79.12019798980708,11.260791720086827,2.814220619115626,4.687053644676031,1.0311105858717085,-27.946985469549634,,17154
62905,2025.3,2025,3,NEIGHBORS,6300 S Lindbergh Blvd,Saint Louis,MO,63123,2,3,1,48433,566395477,431209315,498356900,0.2245371637003839,11.74,86.52620541623884,9.4065042215705,14.823110019484332,8.656284232805955,-1.6628766344513934,2.2151041185959643,,17155
62918,2025.3,2025,3,MEMBERS1ST COMMUNITY,PO Box 777,Marshalltown,IA,50158,2,3,1,17749,292493805,199864658,262371071,0.7303084746984905,9.62,76.1763319554388,14.253176472030905,17.63400943257274,12.987723722314426,1.4750443085015164,7.048213743358856,,17168
62923,2025.3,2025,3,ERIE COUNTY EMPLOYEES,"95 FRANKLIN ST, ROOM 111",BUFFALO,NY,14202,2,1,0,3860,31371018,8741178,27013011,0.861428054560416,13.46,32.359139823398436,-0.5543852394833348,-14.159175756318765,0.14342038856429706,-2.3773394031360695,5.181842478823507,,17172
62929,2025.3,2025,3,FEDERAL EMPLOYEES,P.O. BOX 5006,MONROE,LA,71211,2,2,0,1316,22311526,15302244,14947451,1.7021996891637197,32.59,102.37360202752966,4.10468044616219,-4.5768400795824675,3.977329179868394,-2.6627218934911268,3.6216907265740996,,17178
62930,2025.3,2025,3,COLUMBIA,PO Box 1487,Columbia,MO,65205,2,3,0,2082,32991492,19879960,29516297,0.23869232522180384,9.71,67.35248666186006,7.791010248624941,4.898722137869815,7.089348045577948,-0.7153075822603716,1.7219947248551908,,17179
62936,2025.3,2025,3,N.O. PORT COMMISSION EMPLOYEES,P O BOX 60046,New Orleans,LA,70130,2,2,0,575,3479994,2049960,2962982,0.18523058483833182,14.33,69.18570548184228,-0.9675691050361812,-10.463876055127376,-3.2296869586206145,-3.361344537815125,-1.9111486951562469,,17185
62937,2025.3,2025,3,LANDINGS,2800 S MILL AVE,TEMPE,AZ,85282,2,3,0,15147,251401461,150301954,223394093,1.000797714987913,10.43,67.28107801847742,3.6047936191042185,-5.207523198249275,4.258668998851256,-1.380298196497165,11.318025066542766,,17186
62939,2025.3,2025,3,STREATOR COMMUNITY,302 N Park S,Streator,IL,61364,2,3,0,2397,38067628,8312960,33369121,1.0831384050406203,11.08,24.912133586018044,2.4577268609539793,-3.292233013210044,4.221068439562803,-4.043234587670142,10.274673581192129,,17188
62950,2025.3,2025,3,DANFOSS EMPLOYEES,14900 Technology Dr,Eden Prairie,MN,55344,2,3,0,351,2168808,1827831,1843253,-0.004174963303689623,12.97,99.16332700936876,-18.37859164609068,-11.252848862445708,-16.707900354013162,4.154302670623156,-8.723869602746571,,17199
62960,2025.3,2025,3,SHOW-ME,P.O. Box 477,Mexico,MO,65265,2,3,0,3164,36520165,19330046,31289929,1.7541171195484255,14.94,61.77721272553862,8.49291316719305,-5.698094901152517,7.703025996036894,-10.596213619666573,8.781412993829997,,17208
62964,2025.3,2025,3,EXPEDITION,1270 Northand Dr Ste 350,Mendota Heights,MN,55120,2,3,0,14632,221247954,121843250,198493580,-0.12117238923526172,10.0,61.38397523990449,-0.08528462387278335,-5.1132855939627575,-0.7813390453674685,-14.091122592766558,-2.5153046395490892,,17212
62965,2025.3,2025,3,FINANCIAL PLUS,1831 25th St,West Des Moines,IA,50266,2,3,0,11778,227963443,167645786,194795949,1.2636935173607124,14.27,86.06225481619231,5.063206379354823,8.365391506949372,6.013708877861101,-0.6997723632071517,9.259412555406715,,17213
62969,2025.3,2025,3,COLLINS COMMUNITY,P. O. Box 10500,Cedar Rapids,IA,52410,2,3,1,82127,1546485494,1140713571,1336210883,0.0958796734301598,7.85,85.3692770739093,-1.7334758349590085,-7.304026687847043,-6.617302799582337,-0.11432602376522105,-4.459690602971192,,17217
62976,2025.3,2025,3,CONNECTED,PO BOX 1096,AUGUSTA,ME,4330,2,1,0,7747,130013299,47640537,114779979,0.9823550899713329,10.98,41.50596420652769,8.949644457986006,-5.801284315014987,8.979403398631058,-2.7369742623979953,10.22080835750685,,17223
62978,2025.3,2025,3,IDEAL,8499 TAMARACK RD,WOODBURY,MN,55125,2,3,0,49087,1090349730,874944093,914294218,0.3598478210717815,10.29,95.69612010824288,7.307504784477303,4.062752660065949,5.504887909570533,-1.7119859036482277,2.4385753553204674,,17225
62983,2025.3,2025,3,802,PO Box 745,Barre,VT,5641,2,1,0,37546,431712998,333039046,374053614,1.504714526055074,12.5,89.03510981717181,6.21686998488995,10.438501364742114,6.989919288040469,1.4181140433807915,12.733838636413452,,17229
62985,2025.3,2025,3,GUCO,P.O. Box 1847,Greenville,NC,27835,2,2,0,1390,9704393,6548890,7875675,0.3979006416443101,18.66,83.15338050389332,-5.540161420726919,9.721681897947242,-4.2887439580031606,-9.20966688438929,1.5749780536304765,,17231
62998,2025.3,2025,3,SPOJNIA,1006 Pittston Ave,Scranton,PA,18505,2,1,0,714,12994922,6437963,10886001,-3.1650637976158866,16.3,59.13983472902492,-3.772980983011154,-13.293334188104177,-5.650751618431493,-11.960542540073982,-14.373514318714351,,17244
63004,2025.3,2025,3,HONOR,8385 EDGEWOOD ROAD,BERRIEN SPRINGS,MI,49103,2,1,1,107343,1786565900,1378242326,1530235865,0.8258816095573649,12.12,90.0673129890339,3.8780830155988877,4.942012425346598,4.5213969624464445,-0.11910189725600207,7.955981720014275,,17249
63008,2025.3,2025,3,NEW ORLEANS POLICE DEPARTMENT EMP.,1615 POYDRAS ST STE 110,New Orleans,LA,70112,2,2,0,1690,22682348,7964752,12709510,0.5873828440998877,39.77,62.66765595211774,2.4653005336060074,0.1434491131590887,2.06312202619503,-1.2850467289719614,0.5429707710171574,,17253
63020,2025.3,2025,3,SUMMIT,8210 W Market St,Greensboro,NC,27409,2,2,1,37582,361989264,232808081,293963958,0.5228660363037483,14.89,79.19613090799383,4.374439089477855,3.256829109967363,5.036864332138236,17.0122672644623,3.447585122518839,,17264
63042,2025.3,2025,3,TOPEKA FIREMEN'S,2447 SE 29th St.,Topeka,KS,66605,2,3,0,886,11298839,5599450,8290380,1.3290243727706237,26.54,67.54153609364107,12.652481529372817,4.481561018280278,10.441196335946978,-8.847736625514402,4.666101941600168,,17284
